-130.201, -704.570, 12.423, 279.400
-129.281, -703.737, 12.414, 279.800
-128.389, -702.876, 12.401, 280.200
-127.524, -701.990, 12.386, 280.600
-126.687, -701.081, 12.361, 281.000
-125.876, -700.153, 12.322, 281.400
-125.097, -699.204, 12.262, 281.800
-124.350, -698.238, 12.192, 282.200
-123.635, -697.258, 12.114, 282.600
-122.955, -696.264, 12.029, 283.000
-122.308, -695.257, 11.947, 283.400
-121.694, -694.239, 11.871, 283.800
-121.114, -693.209, 11.797, 284.200
-120.568, -692.168, 11.747, 284.600
-120.051, -691.115, 11.740, 285.000
-119.566, -690.045, 11.774, 285.400
-119.108, -688.955, 11.851, 285.800
-118.676, -687.845, 11.964, 286.200
-118.272, -686.711, 12.099, 286.600
-117.893, -685.553, 12.257, 287.000
-117.539, -684.369, 12.431, 287.400
-117.207, -683.161, 12.614, 287.800
-116.901, -681.926, 12.799, 288.200
-116.619, -680.667, 12.988, 288.600
-116.360, -679.384, 13.176, 289.000
-116.127, -678.077, 13.359, 289.400
-115.917, -676.747, 13.537, 289.800
-115.734, -675.397, 13.708, 290.200
-115.574, -674.026, 13.873, 290.600
-115.437, -672.637, 14.032, 291.000
-115.322, -671.230, 14.183, 291.400
-115.230, -669.807, 14.328, 291.800
-115.159, -668.368, 14.468, 292.200
-115.109, -666.915, 14.606, 292.600
-115.079, -665.447, 14.741, 293.000
-115.069, -663.965, 14.876, 293.400
-115.078, -662.470, 15.010, 293.800
-115.104, -660.962, 15.148, 294.200
-115.149, -659.440, 15.286, 294.600
-115.210, -657.904, 15.429, 295.000
-115.288, -656.355, 15.573, 295.400
-115.382, -654.792, 15.722, 295.800
-115.491, -653.215, 15.873, 296.200
-115.615, -651.623, 16.027, 296.600
-115.753, -650.018, 16.184, 297.000
-115.906, -648.397, 16.344, 297.400
-116.072, -646.762, 16.505, 297.800
-116.252, -645.111, 16.669, 298.200
-116.446, -643.446, 16.835, 298.600
-116.652, -641.765, 17.003, 299.000
-116.872, -640.069, 17.172, 299.400
-117.104, -638.358, 17.343, 299.800
-117.348, -636.630, 17.516, 300.200
-117.604, -634.887, 17.689, 300.600
-117.871, -633.128, 17.863, 301.000
-118.149, -631.353, 18.039, 301.400
-118.438, -629.562, 18.216, 301.800
-118.736, -627.755, 18.393, 302.200
-119.045, -625.931, 18.570, 302.600
-119.362, -624.091, 18.735, 303.000
-119.687, -622.238, 18.875, 303.400
-120.019, -620.374, 18.968, 303.800
-120.357, -618.506, 18.991, 304.200
-120.698, -616.643, 18.925, 304.600
-121.039, -614.791, 18.773, 305.000
-121.379, -612.959, 18.554, 305.400
-121.716, -611.152, 18.299, 305.800
-122.050, -609.369, 18.035, 306.200
-122.378, -607.612, 17.788, 306.600
-122.703, -605.876, 17.574, 307.000
-123.022, -604.158, 17.402, 307.400
-123.338, -602.454, 17.275, 307.800
-123.649, -600.760, 17.190, 308.200
-123.957, -599.071, 17.139, 308.600
-124.260, -597.384, 17.115, 309.000
-124.560, -595.699, 17.108, 309.400
-124.855, -594.013, 17.106, 309.800
-125.144, -592.327, 17.099, 310.200
-125.428, -590.642, 17.079, 310.600
-125.705, -588.959, 17.037, 311.000
-125.974, -587.281, 16.971, 311.400
-126.233, -585.609, 16.880, 311.800
-126.483, -583.947, 16.767, 312.200
-126.720, -582.294, 16.641, 312.600
-126.945, -580.654, 16.508, 313.000
-127.156, -579.025, 16.377, 313.400
-127.352, -577.406, 16.253, 313.800
-127.533, -575.798, 16.142, 314.200
-127.697, -574.198, 16.044, 314.600
-127.844, -572.605, 15.960, 315.000
-127.973, -571.019, 15.887, 315.400
-128.083, -569.437, 15.824, 315.800
-128.173, -567.861, 15.767, 316.200
-128.241, -566.289, 15.711, 316.600
-128.289, -564.722, 15.654, 317.000
-128.316, -563.160, 15.593, 317.400
-128.323, -561.605, 15.527, 317.800
-128.311, -560.057, 15.454, 318.200
-128.282, -558.516, 15.376, 318.600
-128.236, -556.984, 15.292, 319.000
-128.175, -555.462, 15.205, 319.400
-128.101, -553.948, 15.117, 319.800
-128.015, -552.445, 15.029, 320.200
-127.918, -550.950, 14.944, 320.600
-127.811, -549.464, 14.863, 321.000
-127.697, -547.987, 14.785, 321.400
-127.575, -546.517, 14.712, 321.800
-127.446, -545.056, 14.642, 322.200
-127.311, -543.602, 14.575, 322.600
-127.170, -542.155, 14.509, 323.000
-127.022, -540.715, 14.443, 323.400
-126.869, -539.283, 14.377, 323.800
-126.710, -537.858, 14.310, 324.200
-126.545, -536.441, 14.241, 324.600
